word,tag,sentence
en,O,151
naercomers,O,151
quite,O,151
ghescholden,O,151
ende,O,151
schelden,O,151
quite,O,151
den,O,151
vors,O,151
lodewicke,B-PERS,151
sinen,O,151
oire,O,151
en,O,151
naercomers,O,151
van,O,151
allen,O,151
saken,O,151
en,O,151
heessche,O,151
die,O,151
zij,O,151
den,O,151
vors,O,151
lodewijcke,B-PERS,151
heesschen,O,151
mochten,O,151
toten,O,151
daghe,O,151
van,O,151
heden,O,151
van,O,151
al,O,151
tal,O,151
niet,O,151
vte,O,151
gheleit,O,151
jn,O,151
kennessen,O,151
der,O,151
waerheden,O,151
hebben,O,151
wij,O,151
meest,O,151
jan,B-PERS,151
van,I-PERS,151
dmee,I-PERS,151
willem,B-PERS,151
Cabelliou,I-PERS,151
Ende,O,151
Arend,B-PERS,151
van,I-PERS,151
maerke,I-PERS,151
Alse,O,151
scepene,O,151
jn,O,151
audenarde,B-LOC,151
dese,O,151
pnte,O,151
cyrogr,O,151
gheseghelt,O,151
elc,O,151
onser,O,151
met,O,151
sinen,O,151
segle,O,151
vte,O,151
hanghende,O,151
die,O,151
was,O,151
ghedaen,O,151
jnt,O,151
jaer,O,151
ons,O,151
heen,O,151
m.CCC,B-DATE,151
xcviij,I-DATE,151
den,I-DATE,151
xvij,I-DATE,151
sten,I-DATE,151
dach,I-DATE,151
in,I-DATE,151
braecmaent,I-DATE,151
Die,O,152
nu,O,152
benijt,O,152
Wij,O,152
manne,O,152
mins,O,152
hen,O,152
van,O,152
sottenghe,B-LOC,152
Gherart,B-PERS,152
van,I-PERS,152
bost,I-PERS,152
Gherart,B-PERS,152
van,I-PERS,152
den,I-PERS,152
bghe,I-PERS,152
ende,O,152
Gherart,B-PERS,152
van,I-PERS,152
reaghe,I-PERS,152
maken,O,152
Cont,O,152
ende,O,152
kenleec,O,152
allen,O,152
den,O,152
ghenen,O,152
die,O,152
dese,O,152
lettren,O,152
se-len,O,152
zien,O,152
ofte,O,152
hoeren,O,152
lesen,O,152
Dat,O,152
Gillis,B-PERS,152
van,I-PERS,152
waesbghe,I-PERS,152
heeft,O,152
ghecocht,O,152
wettelike,O,152
ende,O,152
redelike,O,152
jeghen,O,152
mire,O,152
vrouwen,O,152
vreinwiuen,O,152
een,O,152
leen,O,152
dat,O,152
soe,O,152
houdende,O,152
was,O,152
van,O,152
minen,O,152
he,O,152
van,O,152
sottenghe,B-LOC,152
in,O,152
al,O,152
den,O,152
ghelaghe,O,152
dat,O,152
gheleghen,O,152
es,O,152
in,O,152
euenen,O,152
ende,O,152
in,O,152
ghelde,O,152
in,O,152
de,O,152
pchie,O,152
van,O,152
velseke,B-LOC,152
Ende,O,152
te,O,152
desen,O,152
vornoemden,O,152
leene,O,152
es,O,152
de,O,152
voerseide,O,152
Gillis,B-PERS,152
comen,O,152
wel,O,152
ende,O,152
wettelike,O,152
bi,O,152
manigghen,O,152
van,O,152
den,O,152
he,O,152
ende,O,152
bi,O,152
wiesdoeme,O,152
van,O,152
den,O,152
manne,O,152
ende,O,152
bi,O,152
wille,O,152
ende,O,152
bi,O,152
consente,O,152
van,O,152
den,O,152
wetteghen,O,152
oir,O,152
Ende,O,152
heeft,O,152
er,O,152
af,O,152
ghedaen,O,152
al,O,152
dat,O,152
hi,O,152
sculdech,O,152
was,O,152
te,O,152
doene,O,152
den,O,152
he,O,152
en,O,152
der,O,152
wet,O,152
Ende,O,152
dese,O,152
voerseide,O,152
manne,O,152
Gherart,B-PERS,152
van,I-PERS,152
boft,I-PERS,152
Gherart,B-PERS,152
vanden,I-PERS,152
berghe,I-PERS,152
ende,O,152
gher,B-PERS,152
van,I-PERS,152
reaghe,I-PERS,152
hebbent,O,152
voert,O,152
kenleec,O,152
ghemaect,O,152
bi,O,152
manigghe,O,152
van,O,152
den,O,152
he,O,152
ende,O,152
bi,O,152
wiesdoeme,O,152
van,O,152
den,O,152
manne,O,152
mijns,O,152
hen,O,152
andren,O,152
mannen,O,152
van,O,152
sottenghe,B-LOC,152
woutre,B-PERS,152
vanden,I-PERS,152
bghe,I-PERS,152
janne,B-PERS,152
vander,I-PERS,152
hoeuen,I-PERS,152
janne,B-PERS,152
roesbeken,I-PERS,152
ende,O,152
janne,B-PERS,152
den,I-PERS,152
groeten,I-PERS,152
Ende,O,152
ome,O,152
dat,O,152
dit,O,152
vornoemde,O,152
leen,O,152
sal,O,152
bliuen,O,152
den,O,152
voerseiden,O,152
Gillise,B-PERS,152
gheliec,O,152
datt,O,152
vore,O,152
ghesproken,O,152
es,O,152
goet,O,152
vast,O,152
en,O,152
ghestade,O,152
ende,O,152
wel,O,152
ghehouden,O,152
teuweliken,O,152
daghen,O,152
hebbe,O,152
wij,O,152
manne,O,152
vore,O,152
ghenoemt,O,152
mins,O,152
hen,O,152
van,O,152
sottenghe,B-LOC,152
gher,B-PERS,152
van,I-PERS,152
bost,I-PERS,152
gher,B-PERS,152
vanden,I-PERS,152
berghe,I-PERS,152
gher,B-PERS,152
van,I-PERS,152
reaghe,I-PERS,152
woutre,B-PERS,152
vande,I-PERS,152
berghe,I-PERS,152
jan,B-PERS,152
vand,I-PERS,152
hoeuen,I-PERS,152
jan,B-PERS,152
roesbeke,I-PERS,152
ende,O,152
jan,B-PERS,152
de,I-PERS,152
groete,I-PERS,152
dese,O,152
lettren,O,152
gheseghelt,O,152
met,O,152
onsen,O,152
ppre,O,152
Seghelen,O,152
jn,O,152
kenlecheden,O,152
van,O,152
waerheden,O,152
Dese,O,152
kenleechede,O,152
was,O,152
ghedaen,O,152
ende,O,152
dese,O,152
lettren,O,152
waren,O,152
ghemaect,O,152
ende,O,152
ghegheuen,O,152
int,O,152
jaer,O,152
ons,O,152
hen,O,152
alse,O,152
men,O,152
screef,O,152
dusentech,B-DATE,152
drije,I-DATE,152
hondert,I-DATE,152
ende,I-DATE,152
twintech,I-DATE,152
jaer,I-DATE,152
jn,I-DATE,152
de,I-DATE,152
maent,I-DATE,152
die,I-DATE,152
men,I-DATE,152
heet,I-DATE,152
maerte,I-DATE,152
jn,O,153
helsengh,B-LOC,153
cochte,O,153
der,O,153
jacob,B-PERS,153
va,I-PERS,153
den,I-PERS,153
putthe,I-PERS,153
ieghe,O,153
gillis,B-PERS,153
hoir,O,153
va,B-PERS,153
heilbrouc,I-PERS,153
achtien,B-MONEY,153
scellinghe,I-MONEY,153
e,O,153
.ij.,O,153
capoene,O,153
erfleke,O,153
siars,O,153
bewijst,O,153
op,O,153
.1/2.,O,153
bure,O,153
lants,O,153
lettel,O,153
meer,O,153
oft,O,153
min,O,153
e,O,153
was,O,153
wilen,O,153
ene,O,153
hofstat,O,153
ligghende,O,153
an,O,153
euerards,B-LOC,153
broukelkin,O,153
an,O,153
de,O,153
west,O,153
zide,O,153
e,O,153
hout,O,153
ment,O,153
van,O,153
arnoude,B-PERS,153
va,I-PERS,153
den,I-PERS,153
dorne,I-PERS,153
e,O,153
ghelt,O,153
me,O,153
t,O,153
he,O,153
af,O,153
.v.,B-MONEY,153
d,I-MONEY,153
siaers,O,153
va,O,153
rente,O,153
e,O,153
xij.,B-MONEY,153
d,I-MONEY,153
s,O,153
iaers,O,153
va,O,153
opwonste,O,153
van,O,153
den,O,153
welken,O,153
vorseide,O,153
.xviij.,B-MONEY,153
sc,I-MONEY,153
par,I-MONEY,153
et,O,153
ij.,O,153
cap,O,153
siars,O,153
de,O,153
vornode,O,153
her,O,153
jacob,B-PERS,153
gaf,O,153
erfleke,O,153
onsleden,O,153
.viij.,B-MONEY,153
sc,I-MONEY,153
par,I-MONEY,153
e,O,153
de,O,153
.ij.,O,153
cap,O,153
siaers,O,153
ewe-leke,O,153
te,O,153
gheldene,O,153
telken,O,153
kers,B-DATE,153
om,O,153
siin,O,153
jaer-ghetede,O,153
te,O,153
doene,O,153
e,O,153
dandere,O,153
.x.,B-MONEY,153
sc,I-MONEY,153
par,I-MONEY,153
siar,O,153
gaf,O,153
de,O,153
vors,O,153
her,O,153
iacob,B-PERS,153
den,O,153
arme,O,153
e,O,153
der,O,153
kerk,O,153
van,O,153
auden,B-LOC,153
jn,O,153
jaer,O,153
.m,B-DATE,153
ccc.,I-DATE,153
xxxiij.,I-DATE,153
te,I-DATE,153
paschen,I-DATE,153
Dat,O,154
moeten,O,154
weten,O,154
alle,O,154
die,O,154
zijn,O,154
Ende,O,154
selen,O,154
zijn,O,154
dat,O,154
jonfrouwe,O,154
ysabeel,B-PERS,154
van,I-PERS,154
den,I-PERS,154
hueueruws,I-PERS,154
brochgraefhinne,O,154
van,O,154
aelst,B-PERS,154
heeft,O,154
verkent,O,154
alse,O,154
van,O,154
goeder,O,154
scult,O,154
mire,O,154
vrouwen,O,154
der,O,154
prieusen,O,154
harre,O,154
zuster,O,154
Jonfrouwe,O,154
katelinen,B-PERS,154
van,I-PERS,154
den,I-PERS,154
hueueruws,I-PERS,154
harre,O,154
zuster,O,154
broeder,O,154
goessine,B-PERS,154
barnagen,I-PERS,154
den,O,154
her,O,154
jane,B-PERS,154
den,I-PERS,154
tolneere,I-PERS,154
pchipape,O,154
van,O,154
vse,B-LOC,154
den,O,154
her,O,154
willemme,B-PERS,154
dauid,I-PERS,154
pchipape,O,154
van,O,154
lede,B-LOC,154
heinricke,B-PERS,154
van,I-PERS,154
landighem,I-PERS,154
haren,O,154
neve,O,154
philips,B-PERS,154
sansen,I-PERS,154
en,O,154
oliuiere,B-PERS,154
van,I-PERS,154
der,I-PERS,154
courben,I-PERS,154
den,O,154
jongghen,O,154
en,O,154
elken,O,154
ouer,O,154
al,O,154
.iiijxx.,B-MONEY,154
lb,I-MONEY,154
groeter,I-MONEY,154
torn,I-MONEY,154
Eenen,O,154
groeten,O,154
torn,O,154
ouer,O,154
eenen,O,154
penninc,O,154
ofte,O,154
mute,O,154
naer,O,154
de,O,154
weerde,O,154
ome,O,154
Arnoud,B-PERS,154
barnages,I-PERS,154
testament,O,154
en,O,154
haers,O,154
selfs,O,154
testament,O,154
mede,O,154
te,O,154
vuldoenne,O,154
ghelijc,O,154
dat,O,154
de,O,154
testamente,O,154
in,O,154
handen,O,154
ende,O,154
dese,O,154
vorseide,O,154
iiijxx.,B-MONEY,154
lb,I-MONEY,154
groet,I-MONEY,154
torn,I-MONEY,154
so,O,154
heeft,O,154
jonfrouwe,O,154
ysabeel,B-PERS,154
vorseit,O,154
bewijst,O,154
met,O,154
voegde,O,154
te,O,154
hebbenne,O,154
ende,O,154
te,O,154
heffenne,O,154
den,O,154
vorseiden,O,154
psonen,O,154
ofte,O,154
den,O,154
tween,O,154
ofte,O,154
den,O,154
drien,O,154
van,O,154
hemlieden,O,154
die,O,154
dese,O,154
Cyrographie,O,154
te,O,154
hemwaert,O,154
hebben,O,154
sullen,O,154
te,O,154
haerlieder,O,154
wille,O,154
op,O,154
al,O,154
tgoet,O,154
dat,O,154
soe,O,154
heeft,O,154
ende,O,154
hebben,O,154
mach,O,154
beede,O,154
Erue,O,154
Cateilen,O,154
Chens,O,154
lant,O,154
ende,O,154
eyghin,O,154
en,O,154
iii,O,154
s,O,154
wat,O,154
manieren,O,154
van,O,154
goede,O,154
dat,O,154
es,O,154
ende,O,154
so,O,154
waer,O,154
dat,O,154
gheleghen,O,154
es,O,154
Ende,O,154
ware,O,154
daer,O,154
an,O,154
eeneghe,O,154
faute,O,154
so,O,154
heeft,O,154
soe,O,154
de,O,154
bladingghen,O,154
van,O,154
haren,O,154
leenen,O,154
tote,O,154
.iii.,O,154
jaere,O,154
lanc,O,154
achter,O,154
een,O,154
daer,O,154
toe,O,154
gheleit,O,154
ome,O,154
die,O,154
some,O,154
van,O,154
ghelde,O,154
daer,O,154
an,O,154
te,O,154
vulhebbenne,O,154
Ende,O,154
voert,O,154
so,O,154
es,O,154
te,O,154
wetenne,O,154
ware,O,154
dat,O,154
sake,O,154
dat,O,154
hiemen,O,154
belette,O,154
ofte,O,154
beletten,O,154
wilde,O,154
den,O,154
personen,O,154
vorseit,O,154
de,O,154
vorseide,O,154
somme,O,154
van,O,154
ghelde,O,154
te,O,154
hinne,O,154
in,O,154
der,O,154
manieren,O,154
vorseit,O,154
so,O,154
heeft,O,154
jonfr,O,154
ysabeele,B-PERS,154
vorseit,O,154
verkent,O,154
alse,O,154
van,O,154
goeder,O,154
scult,O,154
te,O,154
hebbenne,O,154
ende,O,154
te,O,154
heffenne,O,154
den,O,154
vorseiden,O,154
psonen,O,154
.ij.,B-MONEY,154
lb,I-MONEY,154
paris,I-MONEY,154
ome,O,154
te,O,154
gheuenne,O,154
deen,O,154
derdendeel,O,154
den,O,154
graue,O,154
van,O,154
vlaendren,B-LOC,154
dander,O,154
derdendeel,O,154
den,O,154
bisscop,O,154
van,O,154
dorneke,B-LOC,154
ome,O,154
de,O,154
ghene,O,154
dmede,O,154
te,O,154
bedwingghenne,O,154
die,O,154
den,O,154
vorseiden,O,154
psonen,O,154
beletten,O,154
ofte,O,154
beletten,O,154
wilden,O,154
de,O,154
vorseide,O,154
.iiijxx.,B-MONEY,154
lb,I-MONEY,154
gro,I-MONEY,154
torn,I-MONEY,154
te,O,154
hinne,O,154
ende,O,154
terde,O,154
derden,O,154
deel,O,154
van,O,154
den,O,154
.ij.,B-MONEY,154
lb,I-MONEY,154
paris,I-MONEY,154
te,O,154
hebbenne,O,154
ende,O,154
te,O,154
heffenne,O,154
den,O,154
psonen,O,154
vorseit,O,154
ome,O,154
te,O,154
veruolghenne,O,154
en,O,154
te,O,154
hinne,O,154
de,O,154
vorseide,O,154
.iiijxx,B-MONEY,154
lb,I-MONEY,154
groet,I-MONEY,154
torn,I-MONEY,154
Ende,O,154
al,O,154
dat,O,154
hier,O,154
vorseit,O,154
es,O,154
dat,O,154
heeft,O,154
jonfrouwe,O,154
ysabeel,B-PERS,154
vorseit,O,154
bewijst,O,154
met,O,154
voegde,O,154
op,O,154
al,O,154
haer,O,154
goet,O,154
vors,O,154
Ende,O,154
al,O,154
dit,O,154
was,O,154
ghedaen,O,154
bi,O,154
consente,O,154
ende,O,154
bi,O,154
wille,O,154
van,O,154
haren,O,154
hautsten,O,154
hoere,O,154
ende,O,154
baerblijcsten,O,154
jonfrouwe,O,154
katelinen,B-PERS,154
van,I-PERS,154
den,I-PERS,154
hueueruws,I-PERS,154
ende,O,154
bi,O,154
csente,O,154
en,O,154
bi,O,154
wille,O,154
van,O,154
jan,B-PERS,154
barnagen,I-PERS,154
en,O,154
met,O,154
voegde,O,154
hier,O,154
ouer,O,154
so,O,154
was,O,154
der,O,154
gheerart,B-PERS,154
wauel,I-PERS,154
alse,O,154
schepenne,O,154
in,O,154
auden,B-LOC,154
Ende,O,154
fransoys,B-PERS,154
van,I-PERS,154
warighem,I-PERS,154
alse,O,154
heruachteche,O,154
Dit,O,154
was,O,154
ghedaen,O,154
jnt,O,154
jaer,O,154
ons,O,154
heeren,O,154
.m.ccc.,B-DATE,154
ende,I-DATE,154
.xliij.,I-DATE,154
jn,I-DATE,154
sente,I-DATE,154
pieters,I-DATE,154
en,I-DATE,154
sente,I-DATE,154
pauwels,I-DATE,154
daghe,I-DATE,154
weten,O,155
alle,O,155
de,O,155
ghene,O,155
die,O,155
siin,O,155
e,O,155
selen,O,155
siin,O,155
dat,O,155
joncvro,O,155
magriete,B-PERS,155
van,I-PERS,155
rume,I-PERS,155
heeft,O,155
ontfaen,O,155
e,O,155
es,O,155
gheerft,O,155
wel,O,155
e,O,155
wettelike,O,155
na,O,155
de,O,155
costume,O,155
e,O,155
dusage,O,155
van,O,155
den,O,155
lande,O,155
jn,O,155
ellef,O,155
vierendel,O,155
lants,O,155
Dat,O,155
te,O,155
houdene,O,155
jn,O,155
alsulker,O,155
manieren,O,155
et,O,155
der,O,155
seluer,O,155
vormen,O,155
dat,O,155
houdende,O,155
was,O,155
joncvro,O,155
anes,B-PERS,155
van,I-PERS,155
musebrouc,I-PERS,155
dat,O,155
es,O,155
te,O,155
wetene,O,155
dat,O,155
soet,O,155
cochte,O,155
jeghen,O,155
michiele,B-PERS,155
barlebane,I-PERS,155
et,O,155
gaeft,O,155
hem,O,155
erflike,O,155
omme,O,155
xxxvi.,B-MONEY,155
sc,I-MONEY,155
paris,I-MONEY,155
siars,O,155
te,O,155
gheldene,O,155
te,O,155
kersauonde,B-DATE,155
et,O,155
ne,O,155
gonde,O,155
hiit,O,155
niet,O,155
et,O,155
de,O,155
ghene,O,155
diet,O,155
na,O,155
he,O,155
houden,O,155
selen,O,155
siars,O,155
binnen,O,155
den,O,155
vieren,O,155
kersdaghen,O,155
so,O,155
ware,O,155
die,O,155
vorseide,O,155
.xi.,O,155
vierend,O,155
lants,O,155
vburt,O,155
et,O,155
mochter,O,155
die,O,155
vors,O,155
joncv,O,155
anes,B-PERS,155
hant,O,155
an,O,155
slaen,O,155
et,O,155
berghen,O,155
et,O,155
dalen,O,155
gheliic,O,155
ha-re,O,155
ander,O,155
eruen,O,155
et,O,155
jn,O,155
allen,O,155
dese,O,155
vors,O,155
pointen,O,155
sonder,O,155
meerne,O,155
mindere,O,155
et,O,155
enech,O,155
of,O,155
doen,O,155
so,O,155
heeft,O,155
joncv,O,155
magriete,B-PERS,155
van,I-PERS,155
rume,I-PERS,155
vor,O,155
ghenomt,O,155
dese,O,155
vors,O,155
.xi.,O,155
vier,O,155
lants,O,155
ontfaen,O,155
et,O,155
esser,O,155
wel,O,155
et,O,155
wettelike,O,155
jn,O,155
ghe,O,155
ereft,O,155
als,O,155
vorseit,O,155
es,O,155
vore,O,155
steuen,B-PERS,155
den,I-PERS,155
bartmacre,I-PERS,155
bailiou,O,155
sprofts,O,155
van,O,155
petenghe,B-LOC,155
jhan,B-PERS,155
bonen,I-PERS,155
piet,B-PERS,155
van,I-PERS,155
heilebrouc,I-PERS,155
e,O,155
gherard,B-PERS,155
den,I-PERS,155
parmentier,I-PERS,155
scepenen,O,155
sforseits,O,155
profts,O,155
orconden,O,155
der,O,155
jhan,B-PERS,155
prochipape,O,155
van,O,155
mo-,B-LOC,155
renghe,I-LOC,155
deken,O,155
van,O,155
oudenarde,B-LOC,155
sust,O,155
beats,B-PERS,155
peuse,O,155
van,O,155
den,O,155
spetale,O,155
van,O,155
ouden,B-LOC,155
maes,B-PERS,155
vancaleberghe,I-PERS,155
jhan,B-PERS,155
nose,I-PERS,155
hannek,B-PERS,155
moenard,I-PERS,155
te,O,155
dien,O,155
tiden,O,155
clerc,O,155
jnt,O,155
spetail,O,155
touden,B-LOC,155
t,O,155
was,O,155
ghed,O,155
jnt,O,155
jaer,O,155
van,O,155
gcien,O,155
.m.ccc.,B-DATE,155
e,I-DATE,155
viue,I-DATE,155
jn,I-DATE,155
meie,I-DATE,155
jnt,O,155
spetail,O,155
in,O,155
der,O,155
peuser,O,155
camere,O,155
ant,O,155
kerchof,O,155
Dat,O,125
moeten,O,125
weten,O,125
alle,O,125
die,O,125
zijn,O,125
en,O,125
zullen,O,125
zijn,O,125
dat,O,125
joncvr,O,125
jehane,B-PERS,125
sbonten,I-PERS,125
jan,B-PERS,125
perrekins,I-PERS,125
wedewe,O,125
met,O,125
goeder,O,125
vorzienicheden,O,125
heeft,O,125
ghegheuen,O,125
en,O,125
gheft,O,125
jane,B-PERS,125
pont,I-PERS,125
en,O,125
jane,B-PERS,125
den,I-PERS,125
smet,I-PERS,125
alse,O,125
Prouiserres,O,125
van,O,125
der,O,125
kerken,O,125
van,O,125
pamele,B-LOC,125
v.,B-MONEY,125
lb,I-MONEY,125
par,I-MONEY,125
vlaenderscher,I-MONEY,125
munten,I-MONEY,125
siaers,O,125
erfeliker,O,125
Renten,O,125
te,O,125
hebbene,O,125
en,O,125
te,O,125
heffene,O,125
deene,O,125
hilt,O,125
tons,B-DATE,125
vuwen,I-DATE,125
daghe,I-DATE,125
lichtmesse,I-DATE,125
nast,O,125
comende,O,125
En,O,125
alsoe,O,125
vort,O,125
eeweleke,O,125
en,O,125
erfeleke,O,125
Ende,O,125
dandre,O,125
hilt,O,125
te,O,125
beghinnen,O,125
hebbene,O,125
en,O,125
heffene,O,125
ten,O,125
sentejans,B-DATE,125
messe,I-DATE,125
in,O,125
midden,B-DATE,125
some,I-DATE,125
nast,O,125
volghende,O,125
nar,O,125
dien,O,125
dat,O,125
zoe,O,125
gheuaren,O,125
zal,O,125
zijn,O,125
van,O,125
liue,O,125
t,O,125
doot,O,125
en,O,125
alsoe,O,125
vort,O,125
eeweleke,O,125
en,O,125
erfeleke,O,125
welke,O,125
vors,O,125
v.,O,125
lb,O,125
par,O,125
siaers,O,125
ten,O,125
paiementen,O,125
vors,O,125
de,O,125
vors,O,125
joncvr,O,125
jehane,B-PERS,125
bewijst,O,125
en,O,125
bezet,O,125
heft,O,125
der,O,125
vors,O,125
prouiserre,O,125
van,O,125
der,O,125
kerken,O,125
en,O,125
haren,O,125
narcomers,O,125
diet,O,125
om,O,125
den,O,125
tijt,O,125
toe,O,125
comende,O,125
wesen,O,125
zullen,O,125
in,O,125
de,O,125
hande,O,125
van,O,125
der,O,125
kerken,O,125
op,O,125
alt,O,125
Recht,O,125
dat,O,125
zoe,O,125
heft,O,125
en,O,125
sculdich,O,125
es,O,125
te,O,125
hebbene,O,125
ant,O,125
huus,O,125
en,O,125
herue,O,125
te,O,125
pamele,B-LOC,125
nast,O,125
jan,B-PERS,125
breyns,I-PERS,125
der,O,125
zoe,O,125
nu,O,125
in,O,125
wont,O,125
Ontherfde,O,125
hare,O,125
wetteleke,O,125
der,O,125
af,O,125
met,O,125
vogde,O,125
En,O,125
warer,O,125
de,O,125
vors,O,125
jan,B-PERS,125
pont,I-PERS,125
en,O,125
jan,B-PERS,125
de,I-PERS,125
smet,I-PERS,125
alse,O,125
puiserr,O,125
vors,O,125
der,O,125
in,O,125
gheherft,O,125
nar,O,125
wet,O,125
costume,O,125
en,O,125
vsage,O,125
van,O,125
der,O,125
vryeden,O,125
Soe,O,125
dat,O,125
joncvr,O,125
jehane,B-PERS,125
de,O,125
hilt,O,125
van,O,125
den,O,125
vors,O,125
v,B-MONEY,125
lb,I-MONEY,125
par,I-MONEY,125
siaers,O,125
mar,O,125
gheuen,O,125
zal,O,125
hebben,O,125
ons,B-DATE,125
vuwen,I-DATE,125
daghe,I-DATE,125
lichtmesse,I-DATE,125
hare,O,125
lijf,O,125
Ende,O,125
nar,O,125
hare,O,125
lijf,O,125
dat,O,125
men,O,125
de,O,125
vors,O,125
v,B-MONEY,125
lb,I-MONEY,125
par,I-MONEY,125
siaers,O,125
erfeleke,O,125
heffen,O,125
zal,O,125
opt,O,125
huus,O,125
en,O,125
herue,O,125
vors,O,125
ten,O,125
vors,O,125
paiementen,O,125
Ten,O,125
coditie,O,125
en,O,125
ordinancen,O,125
bouf,O,125
hier,O,125
nar,O,125
volghende,O,125
Dats,O,125
te,O,125
wetene,O,125
dat,O,125
de,O,125
kercmeesters,O,125
ofte,O,125
puiserr,O,125
mett,O,125
vors,O,125
Rente,O,125
hueren,O,125
zullen,O,125
Eenen,O,125
tameleken,O,125
man,O,125
pape,O,125
die,O,125
negheen,O,125
last,O,125
van,O,125
der,O,125
costerien,O,125
van,O,125
pamele,B-LOC,125
hebben,O,125
zal,O,125
die,O,125
dyaken,O,125
en,O,125
subdyaken,O,125
zijn,O,125
zal,O,125
en,O,125
doffitie,O,125
in,O,125
de,O,125
kerke,O,125
doen,O,125
tallen,O,125
den,O,125
messen,O,125
die,O,125
men,O,125
te,O,125
pamele,B-LOC,125
in,O,125
de,O,125
kerke,O,125
zinghen,O,125
zal,O,125
ten,O,125
metten,O,125
habite,O,125
datt,O,125
toe,O,125
behort,O,125
dueren,O,125
in,O,125
de,O,125
kerke,O,125
den,O,125
tijt,O,125
van,O,125
d,O,125
messe,O,125
gheduerende,O,125
wart,O,125
dat,O,125
jemen,O,125
dien,O,125
de,O,125
vors,O,125
offitie,O,125
gheconsentt,O,125
worde,O,125
den,O,125
dienst,O,125
niet,O,125
wel,O,125
en,O,125
dade,O,125
dat,O,125
mee,O,125
bi,O,125
den,O,125
vors,O,125
puiserr,O,125
af,O,125
stellen,O,125
zouden,O,125
tallen,O,125
tiden,O,125
datz,O,125
te,O,125
doene,O,125
ware,O,125
en,O,125
eenen,O,125
goeden,O,125
tameleken,O,125
man,O,125
altoe,O,125
in,O,125
die,O,125
stede,O,125
stellen,O,125
mits,O,125
desen,O,125
so,O,125
hebben,O,125
de,O,125
vors,O,125
puiseres,O,125
belooft,O,125
bi,O,125
consente,O,125
van,O,125
ghezwornen,O,125
van,O,125
pamele,B-LOC,125
dat,O,125
men,O,125
van,O,125
nu,O,125
vort,O,125
an,O,125
gheuen,O,125
zal,O,125
xxx.,B-MONEY,125
sc,I-MONEY,125
par,I-MONEY,125
siaers,O,125
t,O,125
vors,O,125
offitien,O,125
en,O,125
dienste,O,125
bouf,O,125
also,O,125
langhe,O,125
alse,O,125
joncvr,O,125
jehane,O,125
vors,O,125
leuen,O,125
zal,O,125
Oec,O,125
mede,O,125
so,O,125
es,O,125
vorworde,O,125
dat,O,125
de,O,125
vors,O,125
dyaken,O,125
sculdich,O,125
zal,O,125
zijn,O,125
te,O,125
zeeghene,O,125
Eene,O,125
messe,O,125
elke,O,125
weke,O,125
eeweleke,O,125
in,O,125
de,O,125
kerke,O,125
te,O,125
pamele,B-LOC,125
en,O,125
hare,O,125
zielle,O,125
ou,O,125
haers,O,125
mans,O,125
zielle,O,125
En,O,125
ou,O,125
alle,O,125
de,O,125
gone,O,125
die,O,125
met,O,125
rechte,O,125
loen,O,125
der,O,125
af,O,125
sculdich,O,125
zullen,O,125
zijn,O,125
te,O,125
hebbene,O,125
En,O,125
behouden,O,125
dat,O,125
joncvr,O,125
jehane,B-PERS,125
vors,O,125
ofte,O,125
die,O,125
gone,O,125
die,O,125
van,O,125
haren,O,125
aluen,O,125
zake,O,125
zal,O,125
hebben,O,125
van,O,125
den,O,125
huus,O,125
vors,O,125
de,O,125
vors,O,125
v.,B-MONEY,125
lb,I-MONEY,125
par,I-MONEY,125
siaers,O,125
tallen,O,125
tiden,O,125
dat,O,125
hij,O,125
willen,O,125
zal,O,125
bezetten,O,125
mach,O,125
met,O,125
xx.,B-MONEY,125
sc,I-MONEY,125
par,I-MONEY,125
siaers,O,125
in,O,125
Elke,O,125
stede,O,125
te,O,125
gader,O,125
dar,O,125
zij,O,125
wel,O,125
en,O,125
soffiss,O,125
bin,O,125
vryeden,O,125
beset,O,125
zullen,O,125
zijn,O,125
Ende,O,125
gheuielt,O,125
eenighen,O,125
tijt,O,125
dat,O,125
eenich,O,125
he,O,125
spirituel,O,125
ofte,O,125
temporel,O,125
collateur,O,125
siin,O,125
wilde,O,125
der,O,125
af,O,125
ofte,O,125
de,O,125
vors,O,125
offitie,O,125
an,O,125
hem,O,125
trecken,O,125
in,O,125
so,O,125
wat,O,125
manen,O,125
dat,O,125
ware,O,125
Soe,O,125
dat,O,125
niet,O,125
al,O,125
en,O,125
bleue,O,125
in,O,125
de,O,125
hande,O,125
en,O,125
macht,O,125
van,O,125
der,O,125
vors,O,125
puiserr,O,125
So,O,125
es,O,125
tmeenen,O,125
en,O,125
dutste,O,125
wille,O,125
van,O,125
joncvr,O,125
jehanen,B-PERS,125
vors,O,125
dat,O,125
de,O,125
kerke,O,125
van,O,125
pamele,B-LOC,125
hebbe,O,125
vort,O,125
an,O,125
deene,O,125
hilt,O,125
van,O,125
der,O,125
vors,O,125
Rente,O,125
en,O,125
darme,O,125
van,O,125
pamele,O,125
dandre,O,125
hilt,O,125
bestelt,O,125
en,O,125
ghedistribuert,O,125
der,O,125
af,O,125
bj,O,125
der,O,125
vors,O,125
puiserr,O,125
der,O,125
af,O,125
ter,O,125
kerken,O,125
en,O,125
ten,O,125
armen,O,125
bouf,O,125
tote,O,125
diere,O,125
tijt,O,125
